amount_log,hour,day_of_week,merchant_risk,distance_km,prev_tx_mins,is_foreign,high_risk_hour,rapid_succession,high_distance,risk_score_raw,label
4.962817756691796,2,6,0.6686899950306908,654.3757175345183,25.57014598501684,1,1,0,1,0.6686899950306908,1
2.3765187956417906,12,0,0.2890375986113842,14.936363776668568,255.02614931844172,0,0,0,0,0.0,0
5.455883964673153,18,4,0.015562831799097497,27.99657639142806,125.80159250726352,0,0,0,0,0.0,0
4.371986862361343,21,0,0.0064237186814477655,4.174152162563084,16.762081267218782,0,0,0,0,0.0,0
4.693805128061245,11,0,0.27653733129715957,8.010852684394758,27.97737749920338,0,0,0,0,0.0,0
3.717736657409472,3,6,0.920534699900202,151.26377367724385,7.484726593020036,1,1,1,0,0.920534699900202,1
3.6823324094824668,16,4,0.27607747503353225,0.3595532328521326,20.970941248299752,1,0,0,0,0.0,0
3.7715635067656788,17,3,0.02965485877998378,0.3841228244934396,229.4479839384546,0,0,0,0,0.0,0
3.9000490569509267,14,2,0.08091552122877275,0.13155388984337876,179.54036929449867,0,0,0,0,0.0,0
4.461855107950161,18,1,0.09514059745441296,6.351946994193672,93.3459986522889,0,0,0,0,0.0,0
4.618164819060646,12,1,0.06996147499507073,3.6057242134027483,84.60462709861301,0,0,0,0,0.0,0
2.347438959005289,18,3,0.11751255924443178,6.488465373669805,66.97394051068694,0,0,0,0,0.0,0
4.530364706226409,18,0,0.02156860215435209,6.586770589344511,152.63322670717196,0,0,0,0,0.0,0
5.011747205889581,15,3,0.24819809123548225,0.35474218749348035,30.30598888579872,0,0,0,0,0.0,0
5.07981176194993,18,4,0.20826116671879552,2.5219685248342154,79.07557999590084,0,0,0,0,0.0,0
4.742688083767283,8,3,0.1176340171372555,1.2241952594036236,10.522330697033894,0,0,0,0,0.0,0
4.418525148028006,21,3,0.022941939793216293,0.657750388227109,3.83236645595971,0,0,1,0,0.0,0
3.6864603947451107,19,0,0.22382589684648824,25.587845663899476,71.43123273547178,0,0,0,0,0.0,0
4.603922428716353,12,2,0.030289143372360338,1.2199268002122405,18.38231105920733,1,0,0,0,0.0,0
3.772408691830953,20,0,0.2651099773792608,5.691141488714261,144.71547616913415,1,0,0,0,0.0,0
1.6184559563590195,8,1,0.14534139731320736,25.619786732432047,144.3409642788165,0,0,0,0,0.0,0
4.891750595519783,16,0,0.1643057169087432,9.404684250253444,140.8982964324064,0,0,0,0,0.0,0
3.102918057316664,9,0,0.21278016141634026,6.170714097469256,9.1765638100705,0,0,1,0,0.0,0
0.9050548719953745,13,3,0.229365439281147,6.94272240238119,7.293251946325817,0,0,1,0,0.0,0
3.6362351222980074,12,3,0.10229871682669274,1.459497321226769,34.84580152952247,0,0,0,0,0.0,0
3.858775537767833,20,2,0.043541907979842184,1.6456003832057498,77.14494988929647,0,0,0,0,0.0,0
2.93244580665613,10,1,0.2072449347339081,39.828733944704396,244.7416483165643,0,0,0,0,0.0,0
4.592086335551734,21,3,0.1146437900666305,5.65716881221885,60.24950589662509,0,0,0,0,0.0,0
3.901289820060807,9,2,0.1338384028257559,4.1765357143442605,138.14457855964446,0,0,0,0,0.0,0
5.374215748293554,19,2,0.012554383464880291,17.424072214979518,43.94914063491098,0,0,0,0,0.0,0
2.858615239001072,21,1,0.02763678244382206,6.442645747109684,12.034929192937032,0,0,0,0,0.0,0
4.2752600901847515,18,4,0.25137510185653505,10.408160025111528,16.212241356178087,0,0,0,0,0.0,0
4.43835473513961,16,3,0.10114950385706754,6.601390945220061,131.05181743925957,0,0,0,0,0.0,0
5.384417938062311,18,2,0.08153375254136595,3.6376434507924618,108.58239083270793,0,0,0,0,0.0,0
4.7203262278749385,10,1,0.29368972993558184,7.761884908459579,45.66592108605454,1,0,0,0,0.0,0
3.6006050434151318,10,2,0.03293377243745146,4.858828281234635,83.57210763611518,0,0,0,0,0.0,0
4.085998589555143,16,2,0.23818520613154567,34.251045148784975,160.03209114808604,0,0,0,0,0.0,0
4.207208982738745,17,1,0.24805981186666526,9.951004229592957,246.8484665561665,0,0,0,0,0.0,0
3.9981331526540496,21,0,0.19608882969519462,2.9763467257611422,361.4050531915211,0,0,0,0,0.0,0
4.179397348404797,11,2,0.13897102072120235,0.14922928517430575,23.24890048005743,1,0,0,0,0.0,0
3.3892662652613184,17,3,0.26652784265635704,1.7494775285708917,69.36073746119801,0,0,0,0,0.0,0
3.2852318378788636,11,2,0.2430459629688515,10.177057637433006,3.9952675424901343,0,0,1,0,0.0,0
4.156380840657356,8,2,0.17087127092622556,23.662279866678464,191.84223314328713,0,0,0,0,0.0,0
4.733562800959359,16,4,0.05792168213901939,18.306082273106885,96.38169497328963,0,0,0,0,0.0,0
4.425219258681579,10,0,0.08613119000643317,13.066695887978577,42.68594923021967,0,0,0,0,0.0,0
5.398465344690102,16,3,0.03533708865762376,3.1776976885349417,202.8364393481069,0,0,0,0,0.0,0
3.551715263992864,10,1,0.11172136896766617,1.2138551491964136,115.58340698524046,0,0,0,0,0.0,0
5.658369587054331,3,5,0.7440927683069316,895.5846998014044,11.654999365615073,1,1,0,1,0.7440927683069316,1
5.272165132602702,20,2,0.21480997048239825,20.498870455845086,83.68157423993549,0,0,0,0,0.0,0
4.026406776718083,11,3,0.25433826690840494,11.159523958216592,157.5701976594133,0,0,0,0,0.0,0
6.28890844178349,12,3,0.09807374017571766,6.618613237293866,98.37763642522653,0,0,0,0,0.0,0
5.325920610492664,19,2,0.24821067340985645,9.63767946632424,228.169540840129,0,0,0,0,0.0,0
3.438354880841412,9,0,0.14757255439946018,3.998026871338729,36.894240682020786,0,0,0,0,0.0,0
2.649840417042278,17,1,0.12603495658783317,9.177355951649446,118.30176965018775,0,0,0,0,0.0,0
5.817779874105573,19,3,0.10214762595856026,12.663159704561512,254.826299205098,0,0,0,0,0.0,0
1.4569549161641138,12,3,0.1723322949619198,0.025326011233233504,54.055768403239384,0,0,0,0,0.0,0
5.402468944840149,18,0,0.11335979746851661,4.084377338748853,114.64975434178528,1,0,0,0,0.0,0
3.5744039026167598,18,2,0.17893601434860348,3.5008509939383603,167.6417687812687,0,0,0,0,0.0,0
1.916007269544774,21,2,0.027998433936247003,7.687047972139553,113.16186864686892,0,0,0,0,0.0,0
5.582007977545995,15,2,0.01642797935688842,6.49293737283989,53.53587057329038,0,0,0,0,0.0,0
4.242143577156429,12,2,0.25383590975698317,0.8368294047571669,97.3400792544819,0,0,0,0,0.0,0
2.7988509737098277,9,0,0.18154343563358807,0.25268459938045207,25.630395661780685,0,0,0,0,0.0,0
4.028658762648469,14,2,0.06387872485118175,3.3424525606916164,74.14147004886188,0,0,0,0,0.0,0
4.174366297885325,21,2,0.005307948341031232,6.463721696740745,457.2797092668817,0,0,0,0,0.0,0
4.084082769194415,9,2,0.08246271621701819,3.478194059884147,498.56193079605646,0,0,0,0,0.0,0
3.631412306027139,20,2,0.055780318344680134,1.6284788316100265,238.4382059542543,0,0,0,0,0.0,0
3.5702852220525565,10,1,0.12278181859385523,8.328040087881215,117.20680312131985,0,0,0,0,0.0,0
5.248238955452975,20,3,0.15811179747527965,8.672464151839712,69.30478488072988,1,0,0,0,0.0,0
4.1045584519491065,17,3,0.07581817939591369,3.223897704062029,110.9695441172626,0,0,0,0,0.0,0
4.044390969848619,13,0,0.04890509710065646,17.995380838113746,4.135340835749021,0,0,1,0,0.0,0
3.3045415496702653,14,1,0.21861261138049473,18.487462725119133,71.47232977724059,0,0,0,0,0.0,0
5.2269318305170716,14,1,0.043589206102763046,1.7676839786307994,54.08741822219738,0,0,0,0,0.0,0
4.022654601050812,20,0,0.04679013540534294,16.851257785496934,74.68205323562356,0,0,0,0,0.0,0
4.767306218385918,9,2,0.010573334721046901,6.740720187808175,203.78434354320333,0,0,0,0,0.0,0
3.865978095037639,14,1,0.1899128770427169,2.9440891646638088,68.68734454058395,0,0,0,0,0.0,0
3.9296066601277206,8,1,0.011180616829061962,2.6913988094884496,95.4206172322695,0,0,0,0,0.0,0
4.910081954559237,13,1,0.26706693403865583,12.843851342455714,53.75585882908602,0,0,0,0,0.0,0
5.052684794096308,13,3,2.0249293972329774e-05,6.845604447567968,190.80586238033845,0,0,0,0,0.0,0
3.714255715960737,17,3,0.12977235656816494,1.3184588659892809,68.64977645838273,0,0,0,0,0.0,0
3.8655219056986514,18,4,0.13222551699978838,2.933025639839028,63.997844835414206,0,0,0,0,0.0,0
1.3160336832596327,14,1,0.04943276604813546,0.09005766487813087,26.91811685656784,0,0,0,0,0.0,0
5.056994556434629,15,0,0.0030714007727986156,24.27989864682569,5.665457801903388,0,0,1,0,0.0,0
3.414983744422433,12,2,0.08561355527176186,8.110516593268649,84.98530405226285,0,0,0,0,0.0,0
5.702573915213605,8,4,0.08238430044468993,5.923546324720425,228.0218799573841,0,0,0,0,0.0,0
2.0970627982265824,13,2,0.03131307864587528,2.1983203600861,120.60478342839917,0,0,0,0,0.0,0
5.738053114488262,18,3,0.2928938700331919,4.0566793835403985,68.40611568511805,0,0,0,0,0.0,0
2.8109446270538445,14,4,0.2905244588086854,2.210384671764916,231.65687147358204,0,0,0,0,0.0,0
3.3979518699067035,21,0,0.15258233980117628,10.403870552388184,158.6605947501372,0,0,0,0,0.0,0
5.20045338700447,13,3,0.23400622688309786,22.29054914108933,241.406140251108,0,0,0,0,0.0,0
4.72100835542428,16,1,0.29555690690321657,11.046118205447367,15.886464323929344,0,0,0,0,0.0,0
2.053671374816424,19,4,0.04446982567084252,3.4870488515527875,113.2235836091843,0,0,0,0,0.0,0
5.071100790959107,18,3,0.05577838387454459,15.041563979650427,33.33168541035139,0,0,0,0,0.0,0
2.66510156026009,12,1,0.18150737916088241,16.625673379934266,28.541037837815104,0,0,0,0,0.0,0
4.895261834917543,8,3,0.031834038031091826,34.276381638885624,70.33202277009602,0,0,0,0,0.0,0
4.643110360200811,18,0,0.2489458682514726,14.289869403217047,32.398666311200174,0,0,0,0,0.0,0
2.944674114056427,10,2,0.11577886107937825,12.1279359540383,81.99087048252095,0,0,0,0,0.0,0
3.8883548286209013,16,4,0.04176563805521306,7.361554440232808,468.6870563013439,0,0,0,0,0.0,0
4.2267911824776006,12,3,0.12884750360935313,31.055814954665287,26.032797199341974,0,0,0,0,0.0,0
5.431131508944846,16,3,0.1738573301741733,10.088163015802396,16.75614713338475,0,0,0,0,0.0,0
4.513936905348953,10,1,0.09334547348111402,7.314685289804959,149.6648519629153,0,0,0,0,0.0,0
4.2155335496706146,11,0,0.26042268858634765,20.414353936191205,4.303730167556994,0,0,1,0,0.0,0
1.481024344396106,12,1,0.024514427110891444,1.1800532513539805,78.46273882165093,0,0,0,0,0.0,0
4.3162648795236125,20,1,0.07197199557663793,5.267181844604033,16.87406103966786,0,0,0,0,0.0,0
4.839077237364325,20,0,0.07515190659354992,0.4033835436248367,251.37253348881455,0,0,0,0,0.0,0
3.013416096956166,20,3,0.2263565174204567,2.8164470528576,63.72343714331355,0,0,0,0,0.0,0
5.139111692840628,18,3,0.18603420365058757,23.215760379056427,207.3661031983446,0,0,0,0,0.0,0
4.245266949298889,20,1,0.13567830302257217,27.47567280031316,99.39741684840334,0,0,0,0,0.0,0
3.1026206201286937,19,0,0.19503390826243963,10.227984962511629,154.92091114485677,0,0,0,0,0.0,0
4.156577350446971,8,4,0.11560044040608222,27.236700176371777,4.881387258986088,0,0,1,0,0.0,0
3.7964004910123967,15,2,0.1734275516306054,9.792459823775378,31.617490903946294,0,0,0,0,0.0,0
5.494828947483982,16,0,0.0061839476507594025,13.43515258193033,145.69024417153074,0,0,0,0,0.0,0
1.8189409536910763,8,0,0.09672664983403613,3.0123174067878566,29.888253305182896,0,0,0,0,0.0,0
4.3442250943932565,9,1,0.07046211032625012,4.292316998349318,3.6463792440980307,0,0,1,0,0.0,0
4.041527049401973,16,0,0.11473052549415313,19.457162180368922,309.09845206992145,0,0,0,0,0.0,0
2.6587899847124867,15,4,0.12481109898326699,4.997609158659505,57.69850096132683,0,0,0,0,0.0,0
3.241262182899571,17,2,0.2504022365041091,24.600852056966474,186.5650881898393,0,0,0,0,0.0,0
4.097245468890441,10,4,0.05382983164064464,6.651431107566488,66.12993664771838,0,0,0,0,0.0,0
3.10193936541208,9,1,0.19811051689121614,1.3958692313665864,158.68684927341414,0,0,0,0,0.0,0
5.521556505294968,13,2,0.05145635641595355,4.917157964421753,119.8493127734406,0,0,0,0,0.0,0
1.7512872156444224,10,2,0.2910730355712591,2.290953330263796,59.56190605433142,0,0,0,0,0.0,0
4.143261577985112,14,2,0.17230652109116337,7.332505912414305,177.35239478971752,0,0,0,0,0.0,0
3.035300842140083,21,3,0.21752277315327054,6.762031949885854,232.7544269414666,0,0,0,0,0.0,0
4.653106678739052,14,4,0.10785530763676214,13.998618120616058,123.73691223469808,0,0,0,0,0.0,0
5.476024223141813,14,2,0.03683543943574523,11.53396186610254,155.86549184026208,0,0,0,0,0.0,0
3.7155473560674266,17,2,0.2330698967638749,2.550172302286797,55.6527317451865,0,0,0,0,0.0,0
5.373079704479016,14,0,0.09782991017690919,4.676186830572854,331.5997111967535,0,0,0,0,0.0,0
3.421771495092593,11,2,0.27645111812768824,16.106473588046196,300.49165846977036,0,0,0,0,0.0,0
3.584450352542232,12,1,0.23072912777559113,0.19546583842233273,143.4444985432307,0,0,0,0,0.0,0
3.6400791560424803,9,0,0.21415423488861804,10.402976407040764,70.95910523300526,0,0,0,0,0.0,0
1.4300625383332155,12,3,0.24825067224049752,43.93558389878301,156.99030486912835,0,0,0,0,0.0,0
5.57340197610972,11,1,0.06347514986864759,7.947183995613507,13.232064012587664,0,0,0,0,0.0,0
5.088519773743541,20,2,0.14635004182435302,11.394423817579323,70.68369559324786,0,0,0,0,0.0,0
4.940058510528103,20,2,0.013199709167493167,1.524146262364638,53.21728086525981,1,0,0,0,0.0,0
4.213697244865335,16,4,0.14950652769018946,2.373205802840694,2.9231093504820387,0,0,1,0,0.0,0
3.4044030480379175,10,2,0.07227767774147342,1.1009712204820246,22.077865836642633,0,0,0,0,0.0,0
0.256996776878397,19,3,0.26738155165142835,18.839359889785626,255.53270814323,0,0,0,0,0.0,0
5.195703796216143,11,1,0.176449233024062,19.46319661004243,17.52545057497247,0,0,0,0,0.0,0
2.7698913474803026,10,0,0.17015193005556045,9.789662664500907,67.0428565126114,0,0,0,0,0.0,0
5.539504195932969,21,4,0.0799023338407209,0.29702237497708484,92.47587431263867,0,0,0,0,0.0,0
5.553320739941484,13,4,0.18293777318734686,3.019660677949017,2.569403670275097,0,0,1,0,0.0,0
1.569679514701008,13,1,0.10752772271404464,1.0745251117492403,169.29891862323296,0,0,0,0,0.0,0
2.4623878025595896,13,0,0.24113098576233438,10.71362699801889,171.14490926805536,0,0,0,0,0.0,0
3.4865770120764283,20,0,0.15034588884338512,32.329043638341396,208.60484427626108,0,0,0,0,0.0,0
5.128573656258018,15,0,0.07970092675693248,8.5018096716304,85.5094114204071,0,0,0,0,0.0,0
3.2164507772103668,11,3,0.06245520768018726,0.38175777385010773,23.011029023641886,0,0,0,0,0.0,0
3.767287549396596,14,2,0.040224942659414085,7.03083645357275,285.2897751339076,0,0,0,0,0.0,0
3.6578554636813765,18,2,0.030334312855828226,4.593268378279042,111.47042526805512,0,0,0,0,0.0,0
0.5765104311171977,8,2,0.01426175453438454,56.966005727580054,1.1357716782618426,0,0,1,0,0.0,0
4.0273419897108615,16,1,0.05211423096228681,47.900234636194455,50.83763261424723,0,0,0,0,0.0,0
5.2340827404312655,17,2,0.014806212959749442,2.9395823609086587,11.567480463636683,0,0,0,0,0.0,0
4.2818315106295275,17,0,0.057595280268194535,6.589586665429251,37.589367876103005,0,0,0,0,0.0,0
4.728923248080428,12,0,0.28622026535464445,49.5955474174164,88.69832092769587,0,0,0,0,0.0,0
5.219801066082468,16,0,0.15130049324899913,9.828253204184387,160.20974378665994,0,0,0,0,0.0,0
4.174042853879061,15,4,0.2045635878078166,2.1285953448459254,106.1570867695788,0,0,0,0,0.0,0
3.6964520936146843,11,4,0.03628732852635703,9.748382066765757,128.1503273606372,0,0,0,0,0.0,0
4.650113388970722,9,3,0.11888415547181135,1.4596009862753392,10.768770239718194,0,0,0,0,0.0,0
4.54254015263845,8,2,0.26474793822574394,15.38938326691535,72.4683967287564,0,0,0,0,0.0,0
4.473514106177048,19,0,0.17706654264210267,0.6630161833665611,12.297087526708077,0,0,0,0,0.0,0
4.3771641731098185,17,0,0.13885267711029847,3.2708140414863247,34.93430075009506,0,0,0,0,0.0,0
3.7545462650167774,13,0,0.14541082760307758,6.424591636239143,17.664184303130774,0,0,0,0,0.0,0
4.321880393249474,16,0,0.0892119876223571,5.635750606470349,109.35185727553585,0,0,0,0,0.0,0
2.172020684127076,11,1,0.07086944859296636,3.1671754574646505,2.15741920802415,0,0,1,0,0.0,0
3.188940588651576,11,2,0.2270779162882441,4.320526657601834,1.2973195193129268,0,0,1,0,0.0,0
4.145891091352635,21,3,0.15242416085570207,5.975901340239562,76.26877249292006,0,0,0,0,0.0,0
3.9188725785655723,13,3,0.1278236975592865,2.521150602831343,68.13472978588003,0,0,0,0,0.0,0
4.934391600438024,16,2,0.05856242766699257,1.4514890922548846,47.57731126034889,0,0,0,0,0.0,0
2.985273899642195,12,1,0.035701617215478765,11.48217903227032,357.28068054125896,0,0,0,0,0.0,0
3.9571957731798695,20,3,0.13386564557465613,7.192724084223704,66.80289211624857,0,0,0,0,0.0,0
5.758823737100171,11,1,0.2579687580779639,5.131038641747461,318.2471809147111,0,0,0,0,0.0,0
3.77185535761556,14,0,0.24645255506942756,5.516453584936292,239.91233826264292,0,0,0,0,0.0,0
4.140620211734325,16,1,0.07512716635567214,17.25110640645231,0.0747197256489476,0,0,1,0,0.0,0
4.0502318235959,20,2,0.2179570415740549,2.1547916124825215,89.00539092849822,0,0,0,0,0.0,0
5.423837646986292,16,4,0.20987109895362283,1.5653523621716847,124.20248712149827,1,0,0,0,0.0,0
3.401707054781196,9,0,0.21830195469235006,2.9472583224594633,99.86487126246861,0,0,0,0,0.0,0
3.438005253732496,11,0,0.2947829721037668,15.863602432378883,224.22463537358556,0,0,0,0,0.0,0
4.093466967509552,17,3,0.14387657541589957,30.40860490134298,139.57200658707478,0,0,0,0,0.0,0
4.858141110873838,17,1,0.16732192209933355,30.159672604994544,22.21007981171438,0,0,0,0,0.0,0
3.870103958078591,20,4,0.17156167635280622,6.517775322199383,267.78455440408834,0,0,0,0,0.0,0
4.479303899490622,14,4,0.1285419294469746,10.177326857844895,41.8334128618447,0,0,0,0,0.0,0
0.4134055760947506,13,3,0.14227245353109147,19.337395735195024,21.789420886524486,0,0,0,0,0.0,0
3.6933781683878792,16,1,0.0721079449465902,27.4591327711277,36.040074512744425,0,0,0,0,0.0,0
5.381648430465886,12,1,0.2473783924652851,1.5931046350483868,476.10548478012043,0,0,0,0,0.0,0
2.2168371852667725,9,0,0.17415945133732097,9.350494795758616,21.132659331075875,0,0,0,0,0.0,0
3.0123306815089297,8,1,0.19704864364090507,28.21929910588409,52.24304797618745,0,0,0,0,0.0,0
4.306253189836846,20,3,0.202501041212588,1.6425545782226594,132.27192705511408,0,0,0,0,0.0,0
3.3100837134757843,19,0,0.06343785281606602,12.128276273762264,91.41939702212825,0,0,0,0,0.0,0
4.853573603842915,10,0,0.009687305137982426,1.4430051668502721,173.80646646596801,0,0,0,0,0.0,0
5.858338893467731,9,2,0.2680562263767123,3.500429873005549,193.03701620847468,0,0,0,0,0.0,0
2.8247275600451496,10,0,0.03409016692506878,4.433296976021769,47.59057021928906,0,0,0,0,0.0,0
2.0197464039606827,18,0,0.24618667628494606,4.360416795400236,128.1623396317447,0,0,0,0,0.0,0
4.329008408880585,13,4,0.06721572360970501,8.187565254489183,142.61546212841736,0,0,0,0,0.0,0
4.299331294222824,15,1,0.20203077044975556,11.005423932821973,0.8252767957193111,0,0,1,0,0.0,0
3.749409326440801,17,3,0.24879671699875722,5.255438851207553,9.520122672440031,0,0,1,0,0.0,0
4.904728259788798,3,6,0.6088420593949928,557.2475445455833,8.033318505543786,1,1,1,1,0.6088420593949928,1
5.394338410926904,8,3,0.29570487077165036,2.3295745072960456,92.72954590350201,0,0,0,0,0.0,0
4.333781658598149,8,1,0.14316254758597752,4.167808312963496,216.02234175792145,0,0,0,0,0.0,0
2.0381040716812477,9,3,0.16636821412883238,11.410279496827858,32.02746639541172,0,0,0,0,0.0,0
4.947657330524742,15,2,0.0553100652514627,4.572264730296297,83.14411464386748,0,0,0,0,0.0,0
3.173960229790679,16,1,0.13351575572193713,14.00487219713301,142.8935243307231,1,0,0,0,0.0,0
4.157407966717751,21,1,0.13315074744075486,14.420803516276582,25.854428765377474,0,0,0,0,0.0,0
3.856831458006159,18,3,0.09486461644270688,0.8474077312953754,120.0532276541771,0,0,0,0,0.0,0
5.034310501049802,13,2,0.10750365260185758,3.681992916785318,12.055912463124457,0,0,0,0,0.0,0
3.2010804853747636,20,4,0.18073884269139878,4.379459654003286,216.9973847791633,0,0,0,0,0.0,0
1.2934532244181616,11,4,0.04446573294105498,0.4799427454178704,202.59975110144205,0,0,0,0,0.0,0
2.9950209875605545,21,1,0.13622092828490528,8.620069756690043,112.77847087301492,0,0,0,0,0.0,0
4.359688363278073,15,4,0.06493109118970164,7.599947363659827,7.294678297299064,0,0,1,0,0.0,0
4.633892137310956,12,0,0.01885598810489463,17.21220878825754,99.46926991245306,0,0,0,0,0.0,0
3.743327848165949,8,2,0.0313233644261823,13.125119621279167,61.60507011695362,0,0,0,0,0.0,0
4.59829745289512,21,3,0.14313390950322863,44.38940706917294,83.50834236379917,0,0,0,0,0.0,0
4.0461255919206165,20,4,0.012586371387188688,3.1322055599415273,105.64464257700575,1,0,0,0,0.0,0
2.7439922378256263,19,0,0.05827293643012733,13.890664340682859,46.27464176880719,0,0,0,0,0.0,0
3.359048893143724,20,3,0.2923869350422697,11.585779109968087,175.17556765694667,0,0,0,0,0.0,0
4.225725495767509,11,1,0.0997908740727235,7.456194753245548,15.41441666976261,0,0,0,0,0.0,0
2.1422479984564875,14,3,0.17675489778361883,10.36926819819749,67.67312181978849,0,0,0,0,0.0,0
1.932264683643424,21,4,0.07653490939192742,3.587676385017888,92.29071150884485,0,0,0,0,0.0,0
4.685087684644321,13,0,0.11962479277531757,15.660208090420756,54.27122605583519,0,0,0,0,0.0,0
3.0572703753180277,14,0,0.23256339517025137,8.59892565895159,11.360411191856882,0,0,0,0,0.0,0
4.013101562268342,16,3,0.11196742296649433,3.0924993367109144,305.0453758000256,0,0,0,0,0.0,0
4.435814589960737,12,0,0.15468931659360974,3.434407526911965,58.87475127586636,0,0,0,0,0.0,0
3.541432407706365,12,0,0.03563532639731302,20.770488983000295,48.538289473171034,0,0,0,0,0.0,0
5.044998702188887,11,3,0.031910022156809534,4.526562244088211,238.11113965467123,0,0,0,0,0.0,0
3.7698220141983003,21,0,0.24450554936107521,27.420637648777348,0.7940904394637168,0,0,1,0,0.0,0
5.075688468606169,21,0,0.2485107021690593,4.087154652968909,57.21792681292052,0,0,0,0,0.0,0
2.3257243665566083,17,1,0.2585971839533643,3.166874238912131,54.70046749644273,0,0,0,0,0.0,0
4.011427979277278,18,1,0.27049902440302737,4.9391094558326225,73.65167593691349,0,0,0,0,0.0,0
4.76058164472479,15,2,0.07495948281581002,2.7366930063695145,73.81549336696924,1,0,0,0,0.0,0
4.641044884302637,9,2,0.20222036820531308,17.749445536384783,132.82203870088298,0,0,0,0,0.0,0
4.596186129497111,19,0,0.15293500972247526,17.31566175444438,141.48533901191396,0,0,0,0,0.0,0
3.5122392513002136,12,4,0.040572235687366794,9.224837992574054,141.7356828861497,0,0,0,0,0.0,0
3.6600587603521126,8,0,0.212964433982601,36.210388847340674,61.012985199057766,0,0,0,0,0.0,0
3.6735370057374603,15,2,0.03514605002288183,36.24563440101421,122.18704492789556,0,0,0,0,0.0,0
4.748676589511529,10,0,0.213197213120057,34.72605622678389,156.87446241092937,0,0,0,0,0.0,0
5.335303003677709,11,3,0.07973834204665177,0.8132984211612221,17.337042650720534,0,0,0,0,0.0,0
4.258491612473999,16,4,0.11511519316160995,21.778675400180223,22.07326276904581,0,0,0,0,0.0,0
3.061333778597141,20,3,0.20291305069647367,32.507411433327064,19.712657173801677,0,0,0,0,0.0,0
2.806570463226294,10,0,0.0982302209154117,26.860555695599395,116.06628077548365,0,0,0,0,0.0,0
3.915321997184162,12,1,0.22959387686758997,2.9531261799471924,97.71327803103304,0,0,0,0,0.0,0
0.9912005574618535,0,6,0.9664069634918195,365.73116158435226,5.806876706953377,1,1,1,0,0.9664069634918195,1
5.397399398467416,10,4,0.056545132550285315,1.1559801366935547,124.35878352063463,0,0,0,0,0.0,0
3.480558568641547,12,1,0.24034161248962946,29.325569625611294,228.57094492589079,0,0,0,0,0.0,0
3.870895810399624,16,2,0.24620640246438574,6.788602382710329,46.40765522447566,0,0,0,0,0.0,0
5.46656419862122,15,3,0.2589202202431317,5.315747581098731,202.19701869702993,0,0,0,0,0.0,0
5.2388715388734655,12,3,0.027129113869697272,17.853020277468737,8.386209225159561,0,0,1,0,0.0,0
0.6637460775998749,11,0,0.1954997987062671,32.55435455247984,110.76795867342034,0,0,0,0,0.0,0
4.465233472175381,13,2,0.1406070201687423,7.947731961363351,59.564605885256974,0,0,0,0,0.0,0
4.809446153105327,14,0,0.06371386923152106,3.401726707619692,355.6173657774406,0,0,0,0,0.0,0
4.97197054368,10,0,0.103398982406507,4.3999003868037,307.1815501711114,0,0,0,0,0.0,0
5.023608570100709,20,3,0.1963259506619168,10.984326372280165,48.981863308397195,0,0,0,0,0.0,0
